Year,Season,State,District,Crop,Crop_Category,Area_Sown_Current_ha,Area_Sown_Last_Year_ha,Area_Sown_3yr_Avg_ha,Area_Growth_Rate_percent,Production_Last_Year_tons,Production_2yr_Back_tons,Production_3yr_Avg_tons,Production_5yr_Avg_tons,Production_Growth_Rate_percent,Yield_Last_Year_kg_per_ha,Yield_3yr_Avg_kg_per_ha,Total_Rainfall_mm,Rainfall_Deviation_percent,Avg_Temperature_C,Max_Temperature_C,Min_Temperature_C,Avg_Humidity_percent,Extreme_Heat_Days,Extreme_Rain_Days,Drought_Index,Production_tons
2015,Kharif,Karnataka,Vijayapura,Barnyard Millet,millets,74836.8,77155.82,81782.19,-3.01,98350.91,94300.32,99377.71,97411.79,13.3,1274.71,1281.34,765.31,-3.35,29.34,36.85,23.03,60.51,15,14,0.0,104577.91
2015,Rabi,Karnataka,Vijayapura,Little Millet,millets,62397.97,62122.17,61394.19,0.44,52444.42,48632.47,54353.84,54758.54,-4.68,844.21,848.71,650.42,20.4,26.95,33.33,20.8,62.79,7,15,0.652,57349.36
2015,Rabi,Karnataka,Vijayapura,Proso Millet,millets,26478.46,24299.51,25684.23,8.97,31731.85,31684.1,30679.09,33302.5,-1.61,1305.86,1334.63,592.99,34.18,29.42,38.91,24.13,41.35,27,2,1.836,35740.55
2015,Kharif,Karnataka,Dharwad,Pearl Millet,millets,63578.57,62325.41,65181.73,2.01,97869.19,101113.27,93065.19,99882.68,2.46,1570.29,1588.8,700.05,13.16,28.83,37.25,23.8,62.07,0,0,0.588,95339.17
2015,Rabi,Karnataka,Dharwad,Finger Millet,millets,6840.32,6285.69,6478.43,8.82,18042.99,19225.96,17333.93,17675.48,-2.02,2870.49,2782.05,615.87,27.07,26.67,34.45,19.81,56.24,18,7,1.971,18558.49
2015,Kharif,Karnataka,Dharwad,Sorghum,millets,61603.35,56303.12,57926.69,9.41,183490.33,191111.37,176031.46,184944.75,6.05,3258.97,3114.31,305.67,-18.0,29.0,37.04,20.08,62.63,27,3,1.684,217593.74
2015,Kharif,Karnataka,Dharwad,Foxtail Millet,millets,24527.24,22232.49,22950.73,10.32,32907.22,31702.0,34303.01,34172.26,0.61,1480.14,1486.51,694.87,-17.45,32.5,37.61,26.47,45.77,26,12,1.787,34846.38
2015,Kharif,Karnataka,Dharwad,Kodo Millet,millets,49488.52,47296.86,49493.8,4.63,66804.08,67237.63,66028.12,69741.75,10.81,1412.44,1439.18,347.06,22.18,27.46,33.14,21.3,43.04,19,19,1.865,68455.58
2015,Rabi,Karnataka,Dharwad,Barnyard Millet,millets,7196.4,7221.92,7650.42,-0.35,9307.07,9092.35,9717.64,9429.78,8.59,1288.72,1309.43,351.42,13.3,31.98,41.97,26.57,46.17,22,20,0.0,9069.44
2015,Rabi,Karnataka,Dharwad,Little Millet,millets,12353.23,12991.32,12962.01,-4.91,11639.04,11210.29,11211.32,11507.98,3.98,895.91,900.81,544.83,-28.16,27.54,33.19,19.55,52.98,12,0,0.0,10819.02
2015,Kharif,Karnataka,Dharwad,Proso Millet,millets,62041.83,59363.29,62886.25,4.51,51468.97,51642.76,52422.77,50797.31,0.38,867.02,846.94,387.56,-18.3,26.76,33.86,17.85,54.44,30,7,1.163,53746.15
2015,Kharif,Andhra Pradesh,Anantapur,Pearl Millet,millets,52676.78,51250.16,50337.6,2.78,62055.12,61019.46,64175.0,62550.88,12.24,1210.83,1203.59,558.37,27.65,30.51,39.67,24.01,64.13,22,6,0.437,59670.29
2015,Rabi,Andhra Pradesh,Anantapur,Finger Millet,millets,77619.15,77654.39,80181.75,-0.05,181300.67,183501.79,176630.81,182679.56,11.33,2334.71,2309.72,368.33,9.47,29.92,38.74,21.51,62.0,30,14,1.829,170694.99
2015,Kharif,Andhra Pradesh,Anantapur,Sorghum,millets,70746.23,64826.41,63285.12,9.13,210117.93,220037.03,213752.5,206738.8,1.06,3241.24,3161.08,392.49,-0.38,27.77,35.91,19.78,63.29,17,16,1.77,246257.27
2015,Kharif,Andhra Pradesh,Anantapur,Foxtail Millet,millets,34781.26,36372.55,38451.55,-4.37,59722.32,62706.49,60282.63,63391.66,-2.81,1641.96,1600.62,698.82,-18.36,30.13,39.07,21.9,65.87,30,10,1.897,56315.14
2015,Kharif,Andhra Pradesh,Anantapur,Kodo Millet,millets,5756.25,5791.08,5883.51,-0.6,7079.93,7171.14,7133.2,7183.14,2.82,1222.56,1255.85,653.15,5.03,27.45,32.62,21.93,56.64,30,2,0.0,7657.59
2015,Kharif,Andhra Pradesh,Anantapur,Barnyard Millet,millets,31383.65,31124.65,32387.82,0.83,41250.67,40249.44,39590.84,42991.43,4.05,1325.34,1267.97,326.81,19.75,24.23,31.63,18.68,72.0,29,7,0.548,42025.76
2015,Rabi,Andhra Pradesh,Anantapur,Little Millet,millets,52295.51,46988.67,46559.52,11.29,44430.24,42187.06,45054.39,45017.32,-4.42,945.55,956.34,418.39,11.45,27.89,37.82,21.86,70.09,25,2,0.732,52410.1
2015,Kharif,Andhra Pradesh,Anantapur,Proso Millet,millets,31899.39,32434.48,31794.09,-1.65,43389.92,43316.92,45411.53,43448.08,2.77,1337.77,1323.4,368.54,-5.36,28.58,34.79,20.21,72.02,29,19,0.771,44143.03
2015,Kharif,Andhra Pradesh,Kurnool,Pearl Millet,millets,28219.92,28488.93,27934.12,-0.94,51202.86,48264.71,50631.76,52720.65,6.5,1797.29,1783.46,592.0,7.62,33.19,44.71,27.33,46.67,9,4,0.0,54188.43
2015,Kharif,Andhra Pradesh,Kurnool,Finger Millet,millets,77731.49,69914.17,70866.03,11.18,128063.07,125685.07,128851.71,132584.59,3.18,1831.72,1830.2,726.09,1.07,25.67,34.63,16.69,48.82,1,8,0.0,136364.28
2015,Kharif,Andhra Pradesh,Kurnool,Sorghum,millets,66489.27,63555.51,66067.82,4.62,167915.75,168206.07,169136.73,167376.55,5.86,2642.03,2771.73,625.23,22.98,31.6,39.69,25.51,57.01,23,20,1.254,168559.67
2015,Kharif,Andhra Pradesh,Kurnool,Foxtail Millet,millets,82063.45,79948.45,80058.13,2.65,142314.18,140926.79,149343.9,149083.09,-0.26,1780.07,1835.38,652.75,-5.46,31.11,40.54,25.28,45.57,6,6,1.416,148126.31
2015,Kharif,Andhra Pradesh,Kurnool,Kodo Millet,millets,47232.96,44921.06,44254.16,5.15,79725.91,77080.72,80305.8,84927.2,5.29,1774.8,1845.82,789.11,-20.51,31.5,39.38,26.2,51.09,20,4,1.104,77670.83
2015,Kharif,Andhra Pradesh,Kurnool,Barnyard Millet,millets,63655.66,58354.61,60603.17,9.08,88201.92,88053.16,88884.82,87926.0,3.28,1511.48,1504.23,680.18,31.61,24.93,33.54,18.54,77.45,11,14,1.851,92890.9
2015,Kharif,Andhra Pradesh,Kurnool,Little Millet,millets,76765.18,70168.08,68651.24,9.4,110119.35,112495.12,112291.89,116177.09,10.91,1569.37,1553.31,880.88,27.74,28.95,36.21,22.53,61.89,4,18,1.557,127419.14
2015,Kharif,Andhra Pradesh,Kurnool,Proso Millet,millets,8922.48,8445.72,8828.34,5.65,5218.69,5577.26,5040.2,5300.37,14.84,617.91,613.45,897.42,33.66,32.82,39.93,23.45,75.06,2,20,0.081,5052.84
2015,Kharif,Andhra Pradesh,Kadapa,Pearl Millet,millets,58145.72,54838.16,53448.61,6.03,120696.97,125061.15,123777.55,122256.75,-3.18,2200.97,2111.87,428.05,-24.54,29.94,38.57,22.71,40.32,10,3,1.964,125988.4
2015,Kharif,Andhra Pradesh,Kadapa,Finger Millet,millets,40375.19,40827.52,39930.94,-1.11,117180.15,109740.64,115628.23,117171.42,2.65,2870.13,2960.07,824.7,14.91,30.77,36.25,22.95,64.41,5,14,0.054,109231.57
2015,Kharif,Andhra Pradesh,Kadapa,Sorghum,millets,67622.25,61120.16,62675.48,10.64,155981.87,148925.12,162168.0,153486.36,-2.54,2552.05,2610.75,510.92,0.06,31.91,38.65,23.69,49.93,19,19,1.164,165152.05
2015,Kharif,Andhra Pradesh,Kadapa,Foxtail Millet,millets,72160.87,75595.94,79091.22,-4.54,139927.53,133332.93,141423.74,138369.39,2.84,1850.99,1878.05,770.28,25.56,26.39,34.09,20.19,65.52,2,16,1.666,120534.68
2015,Kharif,Andhra Pradesh,Kadapa,Kodo Millet,millets,32204.29,32082.37,32236.86,0.38,51548.92,50896.21,51787.88,50893.06,4.42,1606.77,1685.08,343.8,11.12,24.14,30.65,14.53,77.95,12,16,0.0,53945.31
2015,Rabi,Andhra Pradesh,Kadapa,Barnyard Millet,millets,37444.2,36768.14,37784.72,1.84,49460.01,46711.46,47400.48,48367.05,13.42,1345.19,1408.99,393.23,-7.13,29.86,40.21,21.62,65.73,9,13,1.19,53859.72
2015,Kharif,Andhra Pradesh,Kadapa,Little Millet,millets,25837.29,23335.98,22879.5,10.72,27385.39,25435.68,27840.21,28365.93,-1.49,1173.53,1116.34,382.33,-29.21,28.96,36.39,21.38,72.9,8,5,0.116,31835.42
2015,Rabi,Andhra Pradesh,Kadapa,Proso Millet,millets,58175.26,59970.19,63028.11,-2.99,58081.85,57425.06,58220.4,57866.66,14.5,968.51,980.86,597.69,5.75,24.55,35.57,18.72,46.29,24,3,1.683,58305.55
2015,Kharif,Andhra Pradesh,Prakasam,Pearl Millet,millets,14686.5,13650.02,13243.68,7.59,35133.82,32392.19,33538.68,35358.59,13.4,2573.9,2491.27,876.21,-27.52,32.03,42.03,23.75,48.98,7,13,1.748,36440.27
2015,Kharif,Andhra Pradesh,Prakasam,Finger Millet,millets,46443.51,47865.2,49329.84,-2.97,76083.77,72713.99,76203.79,74150.7,3.02,1589.54,1649.47,819.62,24.15,27.11,32.71,19.82,54.76,9,18,1.354,77361.23
2015,Kharif,Andhra Pradesh,Prakasam,Sorghum,millets,23486.19,23193.8,24526.68,1.26,81091.05,84670.55,82976.12,83090.42,10.92,3496.24,3374.07,859.44,-28.33,29.42,38.87,20.95,40.38,10,0,1.277,80081.42
2015,Kharif,Andhra Pradesh,Prakasam,Foxtail Millet,millets,60493.62,60356.2,59660.14,0.23,119489.52,117956.53,125000.19,127525.89,-2.15,1979.74,1936.15,326.34,-13.8,32.46,40.35,22.98,58.34,23,2,0.742,119891.58
2015,Kharif,Andhra Pradesh,Prakasam,Kodo Millet,millets,53690.72,52791.18,54019.66,1.7,35620.29,36546.1,34304.86,35590.64,12.02,674.74,703.49,535.77,28.23,27.26,35.43,21.09,77.74,4,18,0.0,33370.06
2015,Rabi,Andhra Pradesh,Prakasam,Barnyard Millet,millets,40717.54,39954.13,40682.63,1.91,74217.27,70745.52,72794.58,73957.57,-2.6,1857.56,1793.96,711.63,27.85,30.97,36.25,21.79,53.11,2,7,1.905,74065.83
2015,Kharif,Andhra Pradesh,Prakasam,Little Millet,millets,55466.76,55788.75,59089.27,-0.58,29801.81,29345.93,29659.36,31137.17,-0.0,534.19,532.16,782.34,-20.21,24.12,34.93,14.21,45.23,26,12,0.117,30401.94
2015,Kharif,Andhra Pradesh,Prakasam,Proso Millet,millets,48382.22,48674.29,50774.45,-0.6,30371.79,28255.35,31594.24,30807.42,-2.42,623.98,649.26,797.61,-6.79,24.43,32.65,18.59,62.96,26,12,0.488,29481.48
2015,Kharif,Andhra Pradesh,Guntur,Pearl Millet,millets,37376.1,36999.8,38914.44,1.02,60678.59,60154.44,58546.54,62584.55,7.34,1639.97,1664.12,599.33,31.79,28.79,34.4,21.88,56.77,20,16,0.0,67352.8
2015,Kharif,Andhra Pradesh,Guntur,Finger Millet,millets,85773.42,79205.27,79389.03,8.29,192126.66,191655.71,200055.29,196015.18,2.77,2425.68,2348.01,491.33,-14.67,32.96,43.41,27.66,79.66,16,11,1.301,228848.38
2015,Kharif,Andhra Pradesh,Guntur,Sorghum,millets,75474.67,78048.49,80321.09,-3.3,175850.73,184749.77,183188.27,171558.37,14.93,2253.1,2189.88,807.9,25.82,27.55,38.42,18.32,47.04,18,10,1.419,176773.02
2015,Kharif,Andhra Pradesh,Guntur,Foxtail Millet,millets,70223.75,73548.5,75979.31,-4.52,142468.63,143918.54,143367.73,140876.31,14.76,1937.07,2010.99,595.34,-8.37,28.9,34.54,22.74,48.75,16,15,0.0,147397.5
2015,Kharif,Andhra Pradesh,Guntur,Kodo Millet,millets,19550.44,20109.83,20804.11,-2.78,34237.73,36123.73,33633.73,33285.62,6.73,1702.54,1773.57,764.62,29.25,32.61,44.33,25.74,77.68,12,18,0.0,31965.68
2015,Kharif,Andhra Pradesh,Guntur,Barnyard Millet,millets,84014.66,78189.55,78918.13,7.45,114713.39,114478.46,112617.39,119384.32,6.24,1467.12,1524.28,668.23,-5.02,30.66,41.36,23.76,69.36,9,4,0.0,110977.89
2015,Rabi,Andhra Pradesh,Guntur,Little Millet,millets,74382.95,68806.77,70256.77,8.1,48184.69,46783.22,49672.67,49685.07,7.79,700.29,672.57,597.71,-6.82,24.78,32.21,18.18,65.45,30,2,1.465,53860.94
2015,Rabi,Andhra Pradesh,Guntur,Proso Millet,millets,38308.07,38497.25,38206.92,-0.49,25969.25,24958.14,24951.35,25193.5,2.72,674.57,690.26,881.46,31.92,28.93,36.58,21.2,44.06,15,18,0.953,26808.95
2015,Kharif,Telangana,Nizamabad,Pearl Millet,millets,16554.79,17199.24,17992.44,-3.75,28754.61,27920.58,30053.35,28105.33,-1.6,1671.85,1651.03,739.19,8.29,32.98,38.63,25.01,64.55,15,0,0.294,28527.63
2015,Rabi,Telangana,Nizamabad,Finger Millet,millets,16232.54,16782.78,16589.77,-3.28,30594.56,31559.87,31273.88,31910.05,0.31,1822.97,1783.15,442.53,-26.53,29.72,40.6,23.95,54.43,13,2,0.0,30550.37
2015,Kharif,Telangana,Nizamabad,Sorghum,millets,49213.14,50016.16,48631.53,-1.61,104554.53,101071.8,100183.48,110239.88,1.17,2090.41,2068.98,593.46,16.27,24.91,33.72,18.99,75.42,11,5,0.337,98005.65
2015,Kharif,Telangana,Nizamabad,Foxtail Millet,millets,39419.19,39879.35,39646.87,-1.15,34853.24,36259.84,35436.92,34106.36,1.88,873.97,877.59,882.42,11.28,29.54,40.42,20.44,56.75,17,15,0.718,32629.59
2015,Kharif,Telangana,Nizamabad,Kodo Millet,millets,27883.14,27413.91,28698.38,1.71,17590.8,17791.25,17620.38,18068.36,14.66,641.67,619.05,869.55,1.43,33.49,39.66,27.43,47.71,1,13,0.0,18547.19
2015,Kharif,Telangana,Nizamabad,Barnyard Millet,millets,84313.87,79795.19,83391.54,5.66,80550.34,85844.82,83886.53,78673.62,2.76,1009.46,999.1,495.68,-10.67,28.58,39.7,19.65,64.92,16,13,0.0,79147.87
2015,Kharif,Telangana,Nizamabad,Little Millet,millets,77765.05,74369.61,72814.48,4.57,60589.08,60934.52,59643.1,61260.95,2.66,814.7,813.53,665.38,-27.38,26.75,32.76,18.71,67.75,1,12,1.669,61220.2
2015,Kharif,Telangana,Nizamabad,Proso Millet,millets,8964.57,8696.82,8646.14,3.08,8781.05,8553.26,9038.91,8790.66,11.86,1009.68,1045.86,710.91,38.07,26.28,33.38,17.56,70.96,10,8,1.186,9241.43
2015,Kharif,Telangana,Adilabad,Pearl Millet,millets,11990.0,11696.51,12307.18,2.51,21655.77,21601.93,21691.51,21815.83,-3.88,1851.47,1905.44,339.37,19.67,28.03,38.5,20.41,62.75,5,6,1.626,20870.43
2015,Kharif,Telangana,Adilabad,Finger Millet,millets,24366.13,23711.77,24959.55,2.76,63971.45,61658.02,66040.97,65283.68,7.71,2697.88,2596.4,318.34,-3.93,29.94,36.18,20.59,63.48,11,11,0.0,70923.36
2015,Kharif,Telangana,Adilabad,Sorghum,millets,65277.01,61172.09,60906.37,6.71,150309.7,142202.78,151395.81,160304.06,12.14,2457.16,2493.38,706.62,-11.16,28.1,33.24,19.19,70.7,0,15,1.735,165123.74
2015,Kharif,Telangana,Adilabad,Foxtail Millet,millets,47653.43,50085.65,49720.78,-4.86,88456.39,85703.06,92587.52,91488.15,3.48,1766.1,1744.29,509.23,-12.36,28.67,38.41,19.55,55.89,3,0,0.535,86893.64
2015,Kharif,Telangana,Adilabad,Kodo Millet,millets,69175.75,68246.3,70174.99,1.36,90826.27,87897.69,87266.83,88681.29,14.77,1330.86,1349.57,816.89,-11.72,31.11,42.36,24.62,46.0,24,7,1.699,97687.01
2015,Rabi,Telangana,Adilabad,Barnyard Millet,millets,58124.59,54539.77,56444.06,6.57,81072.32,87525.28,79121.93,82033.56,2.77,1486.48,1417.41,724.84,10.04,25.9,35.99,19.79,61.39,25,15,1.72,89371.01
2015,Rabi,Telangana,Adilabad,Little Millet,millets,74761.99,68406.44,71750.46,9.29,47833.17,44753.5,46053.51,47635.39,11.17,699.25,717.63,409.84,17.58,27.36,32.98,20.58,69.77,9,13,1.364,50513.62
2015,Rabi,Telangana,Adilabad,Proso Millet,millets,50328.56,48917.8,47968.81,2.88,32239.02,32932.27,32497.94,33272.77,4.44,659.04,638.91,371.89,17.65,29.3,37.19,19.94,46.03,6,10,0.228,33629.17
2015,Kharif,Telangana,Karimnagar,Pearl Millet,millets,75024.94,72996.57,72885.21,2.78,171182.03,178821.99,170969.44,176848.72,-1.46,2345.07,2376.61,302.83,-10.85,31.61,37.79,22.79,59.58,24,2,0.0,173606.15
2015,Rabi,Telangana,Karimnagar,Finger Millet,millets,39277.25,35254.51,35413.1,11.41,55142.75,52490.73,54442.99,53566.09,1.44,1564.13,1616.25,414.35,17.37,30.27,37.01,21.8,53.77,4,3,0.151,62524.34
2015,Kharif,Telangana,Karimnagar,Sorghum,millets,19104.84,17526.51,17471.1,9.01,40212.96,41678.85,40600.49,40365.11,12.76,2294.41,2408.09,505.64,33.1,27.59,33.91,17.85,76.73,12,0,0.0,45825.83
2015,Kharif,Telangana,Karimnagar,Foxtail Millet,millets,15950.39,14840.43,15182.84,7.48,14881.71,14564.06,15105.74,14490.87,12.53,1002.78,978.29,620.84,-26.6,33.95,43.58,25.68,40.79,22,3,0.25,15611.7
2015,Kharif,Telangana,Karimnagar,Kodo Millet,millets,47457.37,46046.18,45299.38,3.06,66040.83,67417.77,64727.39,68429.29,8.25,1434.23,1401.24,663.38,-20.4,32.31,38.04,23.71,44.71,3,3,0.493,69548.65
2015,Rabi,Telangana,Karimnagar,Barnyard Millet,millets,75138.08,67362.41,67511.48,11.54,80276.29,75914.06,80662.73,85176.01,8.76,1191.71,1189.4,440.7,-29.11,24.89,30.66,17.02,59.76,30,2,1.339,81932.35
2015,Kharif,Telangana,Karimnagar,Little Millet,millets,77196.25,72858.45,73667.74,5.95,114753.53,110422.73,109590.54,120642.43,12.48,1575.02,1630.5,516.13,17.37,28.26,34.07,19.0,75.61,0,4,0.99,113573.44
2015,Rabi,Telangana,Karimnagar,Proso Millet,millets,80189.93,72089.57,71667.69,11.24,101384.95,99318.68,99790.4,99497.49,3.01,1406.37,1400.26,801.43,18.29,28.78,36.73,19.35,46.67,4,1,1.945,120544.04
2015,Kharif,Telangana,Warangal,Pearl Millet,millets,14119.06,12778.48,12950.24,10.49,26966.55,26699.75,27266.75,28258.69,7.23,2110.31,2186.82,827.97,20.91,32.92,41.3,25.48,75.5,14,1,0.0,30719.08
2015,Kharif,Telangana,Warangal,Finger Millet,millets,61616.72,57842.61,60102.96,6.52,143467.23,144959.57,150323.46,148773.28,1.77,2480.3,2486.03,720.35,-23.33,30.62,37.36,23.89,67.05,12,4,1.517,154611.49
2015,Kharif,Telangana,Warangal,Sorghum,millets,75863.76,79084.37,81291.29,-4.07,163449.72,172572.72,169201.05,172756.81,-3.5,2066.78,2065.05,444.54,37.91,24.5,31.06,16.29,56.13,7,2,0.377,166240.6
2015,Kharif,Telangana,Warangal,Foxtail Millet,millets,42299.04,38607.39,39002.58,9.56,36385.47,36370.18,36943.52,35667.38,3.25,942.45,947.83,300.1,-23.64,30.04,39.38,23.52,60.33,6,20,1.014,43455.3
2015,Kharif,Telangana,Warangal,Kodo Millet,millets,30935.72,32250.69,31930.2,-4.08,36938.39,37293.89,37380.75,37577.91,8.14,1145.35,1170.08,368.41,23.15,26.22,33.61,17.07,78.58,9,17,0.566,36864.44
2015,Kharif,Telangana,Warangal,Barnyard Millet,millets,74701.99,72265.78,75442.98,3.37,114975.81,113305.64,112150.73,113779.16,-2.59,1591.01,1647.05,429.35,27.72,25.91,33.27,17.12,41.86,20,18,0.0,128163.99
2015,Rabi,Telangana,Warangal,Little Millet,millets,60505.33,54384.25,53411.71,11.26,57033.39,57310.48,54458.74,60656.77,11.78,1048.71,1046.92,605.0,34.48,25.77,34.82,17.12,45.14,12,19,0.818,61191.74
2015,Rabi,Telangana,Warangal,Proso Millet,millets,38348.3,36399.86,37576.53,5.35,31779.36,31260.06,31279.97,31760.84,11.1,873.06,841.47,661.51,32.05,29.12,40.02,21.38,52.56,23,17,0.898,31477.6
2015,Kharif,Telangana,Nalgonda,Pearl Millet,millets,51781.4,51812.57,51868.34,-0.06,117914.94,126996.0,119684.68,125677.59,5.08,2275.8,2320.02,493.43,-21.92,27.52,35.88,19.67,66.69,13,17,0.0,126029.49
2015,Kharif,Telangana,Nalgonda,Finger Millet,millets,42184.43,44204.75,43456.78,-4.57,116675.43,111073.19,119594.48,115052.89,0.73,2639.43,2573.59,803.63,18.34,26.95,37.23,21.79,72.56,3,19,1.604,116676.09
2015,Kharif,Telangana,Nalgonda,Sorghum,millets,75187.39,69863.11,71296.31,7.62,153972.17,160976.23,158573.19,153781.84,8.29,2203.91,2297.91,532.53,36.97,33.76,40.95,26.0,40.52,8,6,0.862,175016.63
2015,Kharif,Telangana,Nalgonda,Foxtail Millet,millets,76659.24,70258.86,73914.69,9.11,115614.81,118345.76,118564.23,118466.04,7.07,1645.55,1691.0,878.57,-9.41,25.77,35.55,19.84,46.95,16,3,0.132,124343.28
2015,Kharif,Telangana,Nalgonda,Kodo Millet,millets,45441.24,46744.9,47799.4,-2.79,42351.78,41203.63,43239.85,41736.86,-1.93,906.02,889.95,330.51,35.27,30.16,39.79,22.7,62.91,11,2,1.352,39670.87
2015,Kharif,Telangana,Nalgonda,Barnyard Millet,millets,79730.12,76774.08,79903.64,3.85,68424.48,68896.12,67763.62,68762.52,12.67,891.24,905.8,498.64,-9.45,33.5,42.83,26.13,62.45,24,20,0.0,73459.96
2015,Rabi,Telangana,Nalgonda,Little Millet,millets,24388.89,23026.09,24238.98,5.92,17688.87,16386.62,18371.06,17832.81,10.92,768.21,738.51,453.95,20.68,24.25,32.87,15.39,60.57,16,14,0.46,17972.99
2015,Kharif,Telangana,Nalgonda,Proso Millet,millets,27978.58,29023.46,28403.4,-3.6,48434.1,50552.17,48594.93,50017.57,-0.78,1668.79,1690.4,427.91,17.98,32.36,38.8,23.21,75.15,23,13,0.94,50796.85
2015,Kharif,Tamil Nadu,Villupuram,Pearl Millet,millets,59560.85,61016.81,61708.15,-2.39,105604.52,98634.97,100897.39,110823.65,6.16,1730.74,1743.72,436.59,-11.89,27.88,37.29,20.72,40.68,21,3,0.605,106000.31
2015,Kharif,Tamil Nadu,Villupuram,Finger Millet,millets,64754.34,61697.04,63737.94,4.96,100159.11,107018.77,96214.2,105035.78,1.03,1623.4,1556.28,759.16,0.64,27.95,37.58,20.58,61.34,4,12,1.39,112469.7
2015,Kharif,Tamil Nadu,Villupuram,Sorghum,millets,28690.78,27123.39,27037.27,5.78,89720.44,96400.88,93014.42,92842.18,14.15,3307.86,3146.16,824.86,-20.1,24.42,33.43,17.45,61.9,2,9,0.0,99487.78
2015,Kharif,Tamil Nadu,Villupuram,Foxtail Millet,millets,58612.79,59445.3,62507.12,-1.4,108294.51,102099.29,104872.33,111726.2,0.05,1821.75,1751.54,702.59,9.71,24.54,34.8,14.59,61.95,20,17,0.0,110444.32
2015,Kharif,Tamil Nadu,Villupuram,Kodo Millet,millets,23410.3,23801.57,24331.24,-1.64,41458.72,40511.06,42168.89,41187.3,0.7,1741.85,1666.92,416.1,4.01,27.28,36.9,18.82,46.1,18,11,1.423,44517.74
2015,Kharif,Tamil Nadu,Villupuram,Barnyard Millet,millets,5318.69,5362.39,5308.43,-0.82,8514.29,8427.28,8803.87,8373.22,9.66,1587.78,1647.78,577.71,-4.89,27.05,35.92,21.18,64.27,26,8,1.576,7836.87
2015,Kharif,Tamil Nadu,Villupuram,Little Millet,millets,27233.61,24742.6,24170.59,10.07,14423.45,13312.57,14433.8,14035.74,6.64,582.94,577.41,654.02,33.44,29.52,38.32,19.52,58.88,24,4,0.097,14997.03
2015,Rabi,Tamil Nadu,Villupuram,Proso Millet,millets,15570.4,15041.09,14712.44,3.52,15044.89,13866.79,14652.04,16043.87,14.64,1000.25,1018.67,754.32,-20.17,25.59,34.56,17.76,74.89,4,15,1.818,14142.8
2015,Kharif,Tamil Nadu,Tiruvannamalai,Pearl Millet,millets,61451.9,62110.43,61724.86,-1.06,97788.51,100426.23,97963.41,102594.43,2.76,1574.43,1640.23,828.93,-27.21,30.49,36.21,20.64,65.34,8,8,0.736,98109.33
2015,Rabi,Tamil Nadu,Tiruvannamalai,Finger Millet,millets,54679.38,54025.65,55581.6,1.21,157770.96,158191.59,155819.79,167351.48,5.33,2920.3,2877.34,820.63,4.08,28.82,38.05,21.31,45.56,5,7,0.0,164262.14
2015,Kharif,Tamil Nadu,Tiruvannamalai,Sorghum,millets,20483.52,20863.78,20918.03,-1.82,62996.41,59149.4,61297.69,66216.61,9.41,3019.41,3013.83,587.29,-15.25,25.61,36.45,20.5,41.73,18,18,0.0,63450.61
2015,Kharif,Tamil Nadu,Tiruvannamalai,Foxtail Millet,millets,8314.73,7939.31,7741.09,4.73,8811.94,8360.82,9215.73,9075.73,6.27,1109.91,1056.48,731.73,16.32,26.83,32.43,19.59,79.71,27,15,0.0,9838.38
2015,Kharif,Tamil Nadu,Tiruvannamalai,Kodo Millet,millets,54322.49,50062.9,52257.7,8.51,40964.52,42010.91,39999.89,42702.18,1.85,818.26,814.45,654.36,-13.91,27.85,33.61,21.84,74.38,16,13,1.48,45387.97
2015,Kharif,Tamil Nadu,Tiruvannamalai,Barnyard Millet,millets,42908.1,40690.19,39612.44,5.45,66758.03,66793.59,64204.64,67974.63,-2.39,1640.64,1657.62,796.51,32.79,31.75,41.29,24.14,54.82,1,16,0.287,76569.52
2015,Rabi,Tamil Nadu,Tiruvannamalai,Little Millet,millets,65167.73,64216.67,65694.57,1.48,84479.18,88014.31,86140.95,82770.3,-2.32,1315.53,1312.53,439.51,30.13,26.83,37.97,19.79,47.56,22,0,0.734,79177.59
2015,Kharif,Tamil Nadu,Tiruvannamalai,Proso Millet,millets,32627.72,33127.24,34531.37,-1.51,34774.65,32585.7,34517.56,35767.01,0.23,1049.73,1053.52,638.8,12.83,33.92,41.7,27.9,62.08,17,15,0.0,34655.08
2015,Kharif,Tamil Nadu,Salem,Pearl Millet,millets,46155.2,41282.01,42189.75,11.8,100674.9,99033.98,97031.16,106351.26,-2.62,2438.71,2372.81,769.87,36.45,25.0,33.56,16.07,72.03,19,1,0.0,123017.55
2015,Kharif,Tamil Nadu,Salem,Finger Millet,millets,71204.15,65327.7,66141.04,9.0,164653.07,153802.84,160752.3,165819.39,7.18,2520.42,2577.0,858.41,-1.95,30.56,37.57,20.74,42.3,24,5,0.921,177273.71
2015,Kharif,Tamil Nadu,Salem,Sorghum,millets,21369.35,20128.04,20980.5,6.17,46016.96,42583.05,46474.89,47010.06,-0.37,2286.21,2210.65,321.64,-13.25,24.0,30.1,14.02,71.19,11,12,0.216,45926.58
2015,Kharif,Tamil Nadu,Salem,Foxtail Millet,millets,6580.8,6152.49,6476.89,6.96,8979.63,9304.53,9032.71,9233.69,1.95,1459.51,1505.56,435.78,37.41,28.55,36.38,23.52,47.0,16,3,0.676,9610.84
