Year,District,Crop,Predicted_Production_tons,Predicted_Demand_tons,Supply_Demand_Gap_tons,Supply_Demand_Gap_percent,Production_to_Demand_Ratio,Production_Growth_percent,Demand_Growth_percent,Avg_Mandi_Price_Current,Price_Change_percent,Mandi_Arrival_Growth_percent,Buffer_Stock_Level_tons,Oversupply_Risk_Level
2015,Nalgonda,Pearl Millet,274669.76,267131.61,7538.15,2.82,1.0282,-5.54,8.64,4036.56,-8.81,2.16,4182.01,0
2015,Nalgonda,Finger Millet,185542.84,221847.24,-36304.4,-16.36,0.8364,15.84,9.24,4281.97,2.32,17.78,25929.03,0
2015,Nalgonda,Sorghum,80340.61,68328.9,12011.71,17.58,1.1758,-4.11,10.81,1578.85,-0.61,2.91,40379.42,2
2015,Nalgonda,Foxtail Millet,187911.73,198429.94,-10518.21,-5.3,0.947,-5.59,1.19,4498.79,5.16,8.4,38689.06,0
2015,Nalgonda,Kodo Millet,255834.85,201310.14,54524.71,27.08,1.2708,19.23,7.85,2849.92,3.8,2.06,44020.05,2
2015,Nalgonda,Barnyard Millet,245065.73,262195.08,-17129.35,-6.53,0.9347,-2.91,14.33,2797.85,11.87,-8.06,7083.89,0
2015,Nalgonda,Little Millet,88253.87,73456.21,14797.65,20.14,1.2014,1.03,9.19,2538.07,12.93,21.32,42450.75,2
2015,Nalgonda,Proso Millet,112651.33,120258.51,-7607.18,-6.33,0.9367,7.42,-2.5,2408.47,-1.33,7.59,9263.16,0
2015,Villupuram,Pearl Millet,285401.75,236054.97,49346.78,20.9,1.209,10.44,9.41,3315.42,9.49,9.73,41436.58,2
2015,Villupuram,Finger Millet,57093.37,44117.81,12975.56,29.41,1.2941,9.96,6.54,3453.39,6.84,4.58,32310.57,2
2015,Villupuram,Sorghum,174509.52,185605.18,-11095.66,-5.98,0.9402,0.11,14.13,2948.83,8.16,13.97,15574.26,0
2015,Villupuram,Foxtail Millet,68243.26,53226.77,15016.48,28.21,1.2821,4.31,4.69,2112.07,1.23,0.94,36199.78,2
2015,Villupuram,Kodo Millet,233549.94,275679.7,-42129.77,-15.28,0.8472,19.31,-2.38,2611.62,-0.34,1.17,23857.16,0
2015,Villupuram,Barnyard Millet,116867.92,102137.82,14730.1,14.42,1.1442,-5.29,0.8,2652.45,1.54,-1.31,43400.07,1
2015,Villupuram,Little Millet,89924.92,82166.01,7758.91,9.44,1.0944,8.18,1.25,3789.36,-2.56,8.02,25439.23,1
2015,Villupuram,Proso Millet,127135.12,96824.6,30310.52,31.3,1.313,18.47,5.11,4400.06,-12.47,2.35,3476.48,2
2015,Tiruvannamalai,Pearl Millet,173723.55,206934.24,-33210.69,-16.05,0.8395,10.32,4.41,3110.07,9.65,5.08,44240.33,0
2015,Tiruvannamalai,Finger Millet,231877.02,262468.18,-30591.16,-11.66,0.8834,2.25,3.01,3210.84,-13.19,9.36,4603.06,0
2015,Tiruvannamalai,Sorghum,176063.88,199339.89,-23276.01,-11.68,0.8832,-0.17,14.78,3541.2,-15.84,24.13,20301.28,0
2015,Tiruvannamalai,Foxtail Millet,248724.31,228712.61,20011.7,8.75,1.0875,18.29,10.1,2097.17,-2.18,7.5,3219.86,1
2015,Tiruvannamalai,Kodo Millet,84259.09,77225.17,7033.92,9.11,1.0911,5.26,4.14,3318.78,-1.96,1.48,31040.34,1
2015,Tiruvannamalai,Barnyard Millet,90625.51,112856.66,-22231.15,-19.7,0.803,12.7,0.98,2509.12,8.99,8.63,35728.25,0
2015,Tiruvannamalai,Little Millet,124947.64,144673.68,-19726.04,-13.63,0.8637,2.31,8.48,4439.69,0.43,17.89,36540.89,0
2015,Tiruvannamalai,Proso Millet,222010.91,169466.16,52544.75,31.01,1.3101,5.29,14.34,3848.71,7.17,10.22,36348.61,2
2015,Salem,Pearl Millet,195880.82,163610.64,32270.18,19.72,1.1972,9.61,7.39,4023.5,-14.83,13.83,2546.96,2
2015,Salem,Finger Millet,287051.29,231061.3,55990.0,24.23,1.2423,-7.47,1.27,1954.29,4.17,4.36,38973.64,2
2015,Salem,Sorghum,280130.24,332348.99,-52218.76,-15.71,0.8429,12.6,-3.75,1914.25,-12.74,1.38,33449.11,0
2015,Salem,Foxtail Millet,181369.29,164479.51,16889.78,10.27,1.1027,-3.15,13.24,2526.98,-7.6,17.02,36325.3,1
2015,Salem,Kodo Millet,210827.27,231205.13,-20377.86,-8.81,0.9119,9.08,-1.15,2239.56,-0.47,-2.13,48672.62,0
2015,Salem,Barnyard Millet,124403.64,111279.31,13124.33,11.79,1.1179,-2.2,9.1,2451.12,-7.79,22.68,39974.86,1
2015,Salem,Little Millet,118364.38,95986.06,22378.32,23.31,1.2331,10.95,2.59,4440.48,8.64,23.41,40426.18,2
2015,Salem,Proso Millet,122613.16,109593.51,13019.66,11.88,1.1188,12.0,1.93,2827.13,-11.02,6.77,10901.33,1
2015,Dharmapuri,Pearl Millet,184644.48,224622.22,-39977.74,-17.8,0.822,11.49,-2.25,3347.03,0.54,-1.51,33821.86,0
2015,Dharmapuri,Finger Millet,182760.37,195365.77,-12605.4,-6.45,0.9355,-6.53,3.27,3652.07,-16.48,16.98,1253.89,0
2015,Dharmapuri,Sorghum,187588.14,227835.15,-40247.01,-17.66,0.8234,3.39,13.7,4135.2,-3.29,-3.02,48231.79,0
2015,Dharmapuri,Foxtail Millet,130291.93,139796.59,-9504.66,-6.8,0.932,17.42,-3.21,3222.4,-1.27,15.31,46896.8,0
2015,Dharmapuri,Kodo Millet,278307.43,233091.49,45215.94,19.4,1.194,16.7,-1.48,4258.9,14.9,3.89,25273.81,2
2015,Dharmapuri,Barnyard Millet,284152.19,349810.01,-65657.82,-18.77,0.8123,17.93,12.53,1527.8,-0.12,-6.24,49166.7,0
2015,Dharmapuri,Little Millet,121140.41,150765.27,-29624.86,-19.65,0.8035,7.21,4.88,4315.68,9.79,6.38,10447.76,0
2015,Dharmapuri,Proso Millet,78161.69,64971.68,13190.01,20.3,1.203,4.85,0.15,2058.6,5.78,17.68,28821.28,2
2015,Namakkal,Pearl Millet,239320.69,200490.3,38830.39,19.37,1.1937,15.97,12.94,3980.97,-1.97,-6.96,33793.54,2
2015,Namakkal,Finger Millet,96195.3,78909.58,17285.72,21.91,1.2191,1.06,-0.04,2282.36,-11.76,16.38,47747.71,2
2015,Namakkal,Sorghum,125486.46,139470.83,-13984.37,-10.03,0.8997,-7.68,8.07,3578.31,-17.83,-5.86,16033.51,0
2015,Namakkal,Foxtail Millet,151354.15,151544.9,-190.74,-0.13,0.9987,17.06,9.07,2432.93,-15.89,22.06,15456.84,0
2015,Namakkal,Kodo Millet,203656.36,175055.74,28600.62,16.34,1.1634,-4.26,-1.94,3743.2,1.2,4.55,27912.49,2
2015,Namakkal,Barnyard Millet,167707.02,170853.01,-3145.99,-1.84,0.9816,10.59,-0.63,2242.4,6.42,20.56,5011.65,0
2015,Namakkal,Little Millet,161686.99,178160.16,-16473.17,-9.25,0.9075,-5.81,6.28,1685.27,-0.83,7.69,29062.38,0
2015,Namakkal,Proso Millet,87463.1,79946.41,7516.68,9.4,1.094,6.57,-2.68,2116.2,0.41,-6.82,26008.39,1
2015,Shivpuri,Pearl Millet,252173.02,246301.46,5871.56,2.38,1.0238,6.37,4.14,1673.21,-3.82,18.24,36440.72,0
2015,Shivpuri,Finger Millet,148987.18,172560.91,-23573.74,-13.66,0.8634,12.88,6.57,1635.87,-7.94,-7.77,49712.06,0
2015,Shivpuri,Sorghum,283645.7,222522.77,61122.93,27.47,1.2747,18.15,-4.37,2726.6,6.91,16.8,48938.33,2
2015,Shivpuri,Foxtail Millet,211470.2,203049.67,8420.54,4.15,1.0415,19.8,2.65,4108.86,11.74,3.15,34453.79,0
2015,Shivpuri,Kodo Millet,215448.13,219681.72,-4233.58,-1.93,0.9807,10.3,1.96,2035.42,-1.2,8.51,36665.05,0
2015,Shivpuri,Barnyard Millet,105672.55,79437.93,26234.62,33.03,1.3303,-7.36,0.97,3520.5,-0.94,8.62,41344.66,2
2015,Shivpuri,Little Millet,111878.01,103272.34,8605.67,8.33,1.0833,-0.28,13.75,3675.07,-16.05,18.33,21542.79,1
2015,Shivpuri,Proso Millet,241513.37,287854.54,-46341.18,-16.1,0.839,-7.56,-0.88,1802.69,-18.82,10.92,35461.03,0
2015,Guna,Pearl Millet,62169.08,69646.19,-7477.11,-10.74,0.8926,3.26,-0.31,2151.81,10.23,-8.02,25690.9,0
2015,Guna,Finger Millet,122315.86,141628.7,-19312.83,-13.64,0.8636,12.48,1.38,3293.75,3.54,1.22,15786.46,0
2015,Guna,Sorghum,85815.11,92689.43,-6874.32,-7.42,0.9258,-1.81,1.01,1682.87,13.2,20.79,45667.31,0
2015,Guna,Foxtail Millet,206498.28,198981.81,7516.48,3.78,1.0378,5.88,14.45,4324.76,3.5,17.5,16617.99,0
2015,Guna,Kodo Millet,154081.16,127056.68,27024.48,21.27,1.2127,2.54,10.09,2920.56,9.73,0.53,35671.26,2
2015,Guna,Barnyard Millet,251444.04,303586.14,-52142.1,-17.18,0.8282,7.75,14.36,3171.86,-15.31,-1.5,10963.5,0
2015,Guna,Little Millet,211676.46,256364.13,-44687.66,-17.43,0.8257,15.72,-3.15,3673.75,-13.33,-0.6,34009.92,0
2015,Guna,Proso Millet,200730.51,238229.02,-37498.51,-15.74,0.8426,-2.73,10.23,3672.92,-0.44,6.78,43604.22,0
2015,Vidisha,Pearl Millet,133241.08,163687.98,-30446.9,-18.6,0.814,-7.57,13.74,4386.23,-15.89,24.99,24467.12,0
2015,Vidisha,Finger Millet,110648.3,116424.22,-5775.93,-4.96,0.9504,-2.27,13.3,3156.24,7.14,3.32,27148.86,0
2015,Vidisha,Sorghum,139814.89,123146.27,16668.62,13.54,1.1354,6.36,4.95,1795.82,14.35,6.43,42146.83,1
2015,Vidisha,Foxtail Millet,278582.62,260572.94,18009.68,6.91,1.0691,3.59,6.25,2163.82,-14.89,-0.87,46803.15,1
2015,Vidisha,Kodo Millet,194785.73,186758.42,8027.31,4.3,1.043,-3.73,1.6,2639.52,9.17,7.48,33075.79,0
2015,Vidisha,Barnyard Millet,221211.65,194370.58,26841.07,13.81,1.1381,15.0,14.33,3425.08,-2.83,-4.11,39953.8,1
2015,Vidisha,Little Millet,92316.43,102485.71,-10169.28,-9.92,0.9008,5.67,13.34,3126.41,2.46,-7.94,2657.36,0
2015,Vidisha,Proso Millet,261674.35,319921.5,-58247.15,-18.21,0.8179,10.71,10.29,2737.18,9.49,-1.9,35651.31,0
2015,Sehore,Pearl Millet,52285.37,52435.24,-149.87,-0.29,0.9971,2.45,7.36,3500.26,1.58,6.91,24904.86,0
2015,Sehore,Finger Millet,51653.09,52986.86,-1333.77,-2.52,0.9748,-7.67,5.59,2324.22,14.21,-9.4,40844.7,0
2015,Sehore,Sorghum,218508.24,251958.32,-33450.08,-13.28,0.8672,17.47,-2.86,1788.94,-14.79,-3.28,26796.34,0
2015,Sehore,Foxtail Millet,253803.6,224276.69,29526.91,13.17,1.1317,3.11,2.46,2718.08,-0.22,24.66,12067.01,1
2015,Sehore,Kodo Millet,221010.41,259451.53,-38441.12,-14.82,0.8518,10.3,12.16,3778.76,-16.73,3.27,28082.37,0
2015,Sehore,Barnyard Millet,64028.73,48324.09,15704.64,32.5,1.325,-3.2,5.0,2801.73,7.45,9.8,43040.06,2
2015,Sehore,Little Millet,73840.46,74880.1,-1039.64,-1.39,0.9861,-6.81,-0.77,4104.35,11.06,6.64,3281.54,0
2015,Sehore,Proso Millet,68587.01,83181.81,-14594.8,-17.55,0.8245,17.18,6.27,1598.71,12.51,1.01,48111.99,0
2015,Raisen,Pearl Millet,196759.03,221575.7,-24816.67,-11.2,0.888,11.96,2.97,1730.81,-14.31,-1.58,41897.88,0
2015,Raisen,Finger Millet,147289.15,176491.12,-29201.97,-16.55,0.8345,1.29,10.11,1919.85,14.6,15.35,25538.85,0
2015,Raisen,Sorghum,293580.83,228067.75,65513.09,28.73,1.2873,4.24,11.77,2521.78,6.92,23.42,20438.45,2
2015,Raisen,Foxtail Millet,243388.73,186146.82,57241.91,30.75,1.3075,-0.35,14.85,2971.81,-7.55,22.94,22160.55,2
2015,Raisen,Kodo Millet,219923.71,237591.5,-17667.78,-7.44,0.9256,-5.6,7.37,3894.17,4.96,-7.13,8556.83,0
2015,Raisen,Barnyard Millet,227919.29,243178.59,-15259.3,-6.27,0.9373,12.71,1.33,1819.65,-19.82,0.79,18635.96,0
2015,Raisen,Little Millet,117441.61,95862.13,21579.48,22.51,1.2251,-2.75,3.98,3164.22,-5.72,-9.08,18341.8,2
2015,Raisen,Proso Millet,73266.07,76857.71,-3591.64,-4.67,0.9533,1.08,2.7,2375.54,-6.43,-7.04,45155.67,0
2015,Agra,Pearl Millet,276301.89,342361.96,-66060.06,-19.3,0.807,8.01,-1.61,2642.2,-15.14,0.54,25163.07,0
2015,Agra,Finger Millet,65816.79,63667.09,2149.7,3.38,1.0338,3.79,4.68,1730.76,-11.19,-1.37,31626.65,0
2015,Agra,Sorghum,198451.6,168242.13,30209.47,17.96,1.1796,-5.0,1.09,4346.47,-8.37,11.71,40399.75,2
2015,Agra,Foxtail Millet,132385.43,121446.17,10939.26,9.01,1.0901,14.83,12.19,4422.68,-15.24,1.22,47416.67,1
2015,Agra,Kodo Millet,100212.87,90902.26,9310.61,10.24,1.1024,19.01,14.37,2374.34,4.32,7.19,29218.08,1
2015,Agra,Barnyard Millet,110606.07,103751.56,6854.52,6.61,1.0661,14.86,2.86,1841.66,-0.27,10.73,27735.83,1
2015,Agra,Little Millet,220428.16,225949.79,-5521.63,-2.44,0.9756,18.68,4.23,3625.1,-4.65,0.2,34948.93,0
2015,Agra,Proso Millet,254741.39,292399.41,-37658.02,-12.88,0.8712,3.46,4.99,3400.01,-11.53,13.05,36046.58,0
2015,Mathura,Pearl Millet,247269.19,194596.54,52672.65,27.07,1.2707,19.74,4.58,2702.42,-2.27,22.21,34893.73,2
2015,Mathura,Finger Millet,185911.3,212935.45,-27024.15,-12.69,0.8731,2.07,12.91,3110.72,2.34,-7.03,38678.75,0
2015,Mathura,Sorghum,214400.41,198857.33,15543.08,7.82,1.0782,10.12,-4.11,4450.82,3.71,3.99,37881.46,1
2015,Mathura,Foxtail Millet,291429.19,281295.55,10133.64,3.6,1.036,-7.7,0.17,3032.03,-1.84,10.32,29186.53,0
2015,Mathura,Kodo Millet,161444.64,152656.74,8787.9,5.76,1.0576,13.63,6.77,3001.4,-7.93,-9.14,6122.92,1
2015,Mathura,Barnyard Millet,153993.86,189545.48,-35551.63,-18.76,0.8124,-4.75,13.81,1925.03,-9.08,5.94,11136.5,0
2015,Mathura,Little Millet,170731.5,168696.6,2034.9,1.21,1.0121,4.27,8.94,2456.73,-9.49,18.36,6639.18,0
2015,Mathura,Proso Millet,262295.0,281700.89,-19405.88,-6.89,0.9311,10.96,-1.71,4451.7,-11.46,-3.89,8846.65,0
2015,Firozabad,Pearl Millet,189962.24,233507.53,-43545.29,-18.65,0.8135,-1.51,3.1,2053.36,2.42,5.12,2430.42,0
2015,Firozabad,Finger Millet,203526.73,172725.45,30801.28,17.83,1.1783,8.58,2.78,3614.21,-12.8,16.33,40627.76,2
2015,Firozabad,Sorghum,65640.94,52570.25,13070.68,24.86,1.2486,16.42,-1.26,2477.95,-3.99,-0.82,43269.19,2
2015,Firozabad,Foxtail Millet,181928.75,194582.68,-12653.93,-6.5,0.935,8.72,7.23,3261.01,-7.82,19.59,31250.77,0
2015,Firozabad,Kodo Millet,253434.56,279536.85,-26102.29,-9.34,0.9066,0.33,7.29,1754.26,-15.31,-5.87,15963.62,0
2015,Firozabad,Barnyard Millet,95761.13,105022.98,-9261.85,-8.82,0.9118,6.3,3.36,1913.6,-6.57,-3.5,32139.58,0
2015,Firozabad,Little Millet,223358.23,239580.75,-16222.52,-6.77,0.9323,20.0,6.1,2968.93,-15.09,1.01,23099.05,0
2015,Firozabad,Proso Millet,63402.82,58934.16,4468.66,7.58,1.0758,-7.73,-2.27,3945.65,13.73,7.69,25253.52,1
2015,Mainpuri,Pearl Millet,221174.17,211843.98,9330.18,4.4,1.044,15.52,4.77,1748.01,-18.92,16.64,15312.41,0
2015,Mainpuri,Finger Millet,118713.23,120945.55,-2232.32,-1.85,0.9815,-3.29,4.15,3727.55,6.81,9.24,6547.34,0
2015,Mainpuri,Sorghum,78551.66,89356.96,-10805.29,-12.09,0.8791,15.05,2.34,3967.83,-18.54,15.16,27771.31,0
2015,Mainpuri,Foxtail Millet,297443.93,238314.52,59129.41,24.81,1.2481,15.24,10.03,2393.13,14.98,5.74,18080.27,2
2015,Mainpuri,Kodo Millet,254182.15,246438.47,7743.67,3.14,1.0314,19.83,10.51,2210.84,8.37,10.58,18180.91,0
2015,Mainpuri,Barnyard Millet,227688.49,242803.66,-15115.17,-6.23,0.9377,-3.35,-2.22,2119.86,-12.76,-7.92,18189.96,0
2015,Mainpuri,Little Millet,120271.25,122602.63,-2331.37,-1.9,0.981,1.06,9.08,2368.0,-10.64,20.03,49288.93,0
2015,Mainpuri,Proso Millet,219824.83,175335.05,44489.78,25.37,1.2537,18.96,10.71,4256.31,14.74,20.35,7217.52,2
2015,Etawah,Pearl Millet,266519.7,233161.73,33357.97,14.31,1.1431,11.92,11.57,3784.42,3.67,7.13,29293.85,1
2015,Etawah,Finger Millet,117179.29,112153.77,5025.52,4.48,1.0448,4.66,7.67,4140.38,-16.74,8.05,14633.06,0
2015,Etawah,Sorghum,284084.03,265486.63,18597.39,7.01,1.0701,18.61,1.55,1507.42,7.09,15.65,36815.66,1
2015,Etawah,Foxtail Millet,164612.31,178122.36,-13510.05,-7.58,0.9242,2.03,-3.73,3103.27,-12.38,5.04,11380.72,0
2015,Etawah,Kodo Millet,117134.21,136364.34,-19230.14,-14.1,0.859,1.46,6.56,3198.43,-3.01,2.03,34445.04,0
2015,Etawah,Barnyard Millet,62102.32,49668.65,12433.67,25.03,1.2503,13.95,4.19,1872.71,10.02,5.45,1033.12,2
2015,Etawah,Little Millet,289507.94,246417.32,43090.62,17.49,1.1749,11.28,-2.36,3449.99,-14.44,22.65,14426.95,2
2015,Etawah,Proso Millet,213646.99,186982.7,26664.29,14.26,1.1426,2.41,13.08,1996.58,-6.13,0.69,35272.63,1
2016,Barmer,Pearl Millet,108535.96,116973.83,-8437.87,-7.21,0.9279,11.7,-4.98,2930.42,-15.36,-2.08,34319.15,0
2016,Barmer,Finger Millet,52321.74,57438.73,-5116.99,-8.91,0.9109,14.88,14.76,2766.94,-15.37,-7.52,19770.43,0
2016,Barmer,Sorghum,232690.85,186435.07,46255.78,24.81,1.2481,0.77,12.62,1911.39,7.07,16.36,7524.17,2
2016,Barmer,Foxtail Millet,298235.04,244978.17,53256.86,21.74,1.2174,6.85,-4.83,3450.06,-4.6,15.29,31775.92,2
2016,Barmer,Kodo Millet,87843.53,83965.68,3877.86,4.62,1.0462,11.22,12.2,1760.06,-16.48,16.34,29889.12,0
2016,Barmer,Barnyard Millet,146007.98,179826.98,-33819.0,-18.81,0.8119,0.81,-2.2,2330.9,-17.05,9.37,30400.39,0
2016,Barmer,Little Millet,201898.27,230060.02,-28161.75,-12.24,0.8776,11.33,11.96,3475.22,-9.44,8.12,25966.61,0
2016,Barmer,Proso Millet,236960.91,212736.64,24224.27,11.39,1.1139,-6.47,12.96,4364.01,-2.68,-6.05,25479.54,1
2016,Jaisalmer,Pearl Millet,198482.44,201289.63,-2807.19,-1.39,0.9861,19.38,14.74,4301.77,-15.38,20.13,28850.64,0
2016,Jaisalmer,Finger Millet,141353.12,154282.83,-12929.71,-8.38,0.9162,13.36,14.09,3811.1,-19.42,-7.64,13847.08,0
2016,Jaisalmer,Sorghum,59956.72,46780.29,13176.42,28.17,1.2817,14.1,5.13,3385.71,-2.46,4.54,35388.72,2
2016,Jaisalmer,Foxtail Millet,70606.95,71897.82,-1290.87,-1.8,0.982,9.25,0.55,2429.72,-2.1,-2.89,40594.94,0
2016,Jaisalmer,Kodo Millet,184097.54,174039.51,10058.03,5.78,1.0578,9.76,11.69,3543.17,-17.69,14.45,36767.96,1
2016,Jaisalmer,Barnyard Millet,261617.03,203787.36,57829.67,28.38,1.2838,-5.59,3.69,2860.12,1.31,0.83,37342.98,2
2016,Jaisalmer,Little Millet,235164.55,190417.79,44746.76,23.5,1.235,11.82,9.03,1991.5,13.36,8.31,39366.37,2
2016,Jaisalmer,Proso Millet,230191.38,191860.25,38331.13,19.98,1.1998,-4.45,10.62,2306.29,11.02,17.0,2438.46,2
2016,Jodhpur,Pearl Millet,251776.96,223071.95,28705.02,12.87,1.1287,-6.21,9.25,3229.96,-17.3,5.93,18646.07,1
2016,Jodhpur,Finger Millet,174902.5,180751.78,-5849.28,-3.24,0.9676,2.3,0.1,1808.71,0.09,15.3,12191.82,0
2016,Jodhpur,Sorghum,177206.22,136806.56,40399.66,29.53,1.2953,16.16,-0.11,2915.29,-6.6,-4.75,46626.84,2
2016,Jodhpur,Foxtail Millet,264371.3,271359.27,-6987.97,-2.58,0.9742,17.59,9.81,2758.11,-8.74,4.57,36294.11,0
2016,Jodhpur,Kodo Millet,117814.49,92948.98,24865.51,26.75,1.2675,2.44,5.04,4205.82,-13.72,18.15,49089.28,2
2016,Jodhpur,Barnyard Millet,288519.85,226333.21,62186.64,27.48,1.2748,5.02,0.65,4034.54,-8.54,9.36,1390.49,2
2016,Jodhpur,Little Millet,100167.79,103363.48,-3195.69,-3.09,0.9691,0.51,7.45,2891.78,0.71,7.27,38858.05,0
2016,Jodhpur,Proso Millet,98855.61,118648.64,-19793.03,-16.68,0.8332,13.29,-0.1,1519.13,-5.65,-1.85,17974.76,0
2016,Bikaner,Pearl Millet,259893.5,308909.24,-49015.73,-15.87,0.8413,18.63,-4.97,3471.91,9.72,15.45,6093.5,0
2016,Bikaner,Finger Millet,182453.62,158567.49,23886.14,15.06,1.1506,5.78,-3.8,4490.88,4.91,-6.74,46142.45,2
2016,Bikaner,Sorghum,274321.87,277032.06,-2710.19,-0.98,0.9902,11.62,2.45,4423.66,-17.03,-6.65,7542.18,0
2016,Bikaner,Foxtail Millet,254990.72,200783.58,54207.14,27.0,1.27,7.9,3.7,4392.65,-11.71,-0.87,16435.44,2
2016,Bikaner,Kodo Millet,250204.21,275315.4,-25111.2,-9.12,0.9088,12.59,1.36,2315.87,-17.39,-2.91,39216.91,0
2016,Bikaner,Barnyard Millet,196177.01,162376.75,33800.26,20.82,1.2082,-3.4,4.32,2719.54,-1.24,23.76,11174.18,2
2016,Bikaner,Little Millet,127076.93,112145.89,14931.04,13.31,1.1331,-4.64,-1.85,3558.16,8.92,14.39,2976.16,1
2016,Bikaner,Proso Millet,258981.19,236682.09,22299.1,9.42,1.0942,-5.45,-0.04,2567.23,-2.03,13.7,13748.17,1
2016,Nagaur,Pearl Millet,297669.16,227877.96,69791.2,30.63,1.3063,3.32,4.04,3744.24,-11.26,6.17,40390.94,2
2016,Nagaur,Finger Millet,84948.26,64219.05,20729.21,32.28,1.3228,15.25,14.65,1892.15,8.83,3.03,31884.58,2
2016,Nagaur,Sorghum,211171.25,219863.46,-8692.21,-3.95,0.9605,-0.75,11.25,1565.4,-17.74,21.59,22728.13,0
2016,Nagaur,Foxtail Millet,82197.89,98846.16,-16648.28,-16.84,0.8316,15.22,1.63,1628.09,-3.87,-4.12,29120.33,0
2016,Nagaur,Kodo Millet,255421.35,242011.56,13409.79,5.54,1.0554,-7.17,8.66,2018.42,-12.48,-3.45,14712.87,1
2016,Nagaur,Barnyard Millet,270855.95,207834.47,63021.48,30.32,1.3032,9.34,-0.08,2385.32,-5.58,9.27,3987.97,2
2016,Nagaur,Little Millet,119944.0,98188.32,21755.68,22.16,1.2216,-2.42,12.69,3077.44,2.08,18.08,39947.47,2
2016,Nagaur,Proso Millet,297350.9,339264.86,-41913.95,-12.35,0.8765,2.06,5.89,2954.04,11.94,7.58,20030.68,0
2016,Pune,Pearl Millet,94953.97,86354.82,8599.15,9.96,1.0996,-1.87,12.92,3835.61,-17.95,24.7,26942.18,1
2016,Pune,Finger Millet,241710.54,302090.53,-60379.99,-19.99,0.8001,19.27,-3.0,3470.59,-10.67,18.57,45945.71,0
2016,Pune,Sorghum,63977.16,79856.04,-15878.88,-19.88,0.8012,-1.86,11.93,3892.17,-7.58,19.37,42415.82,0
2016,Pune,Foxtail Millet,94025.09,98374.67,-4349.58,-4.42,0.9558,14.57,8.95,4241.94,-19.01,14.52,47430.38,0
2016,Pune,Kodo Millet,190901.62,196925.42,-6023.79,-3.06,0.9694,-2.73,14.76,4144.88,-2.77,0.82,25031.38,0
2016,Pune,Barnyard Millet,72564.34,62863.34,9701.01,15.43,1.1543,-1.87,5.53,1502.05,12.13,-2.95,7393.99,2
2016,Pune,Little Millet,229234.41,277233.89,-47999.48,-17.31,0.8269,15.64,1.47,1565.74,0.53,22.1,38943.96,0
2016,Pune,Proso Millet,261620.22,308799.43,-47179.21,-15.28,0.8472,18.9,2.47,4325.77,-6.15,-6.46,15786.49,0
2016,Nashik,Pearl Millet,84112.92,69708.74,14404.17,20.66,1.2066,18.56,10.84,4381.99,2.72,-3.9,48468.4,2
2016,Nashik,Finger Millet,223390.1,271289.99,-47899.89,-17.66,0.8234,14.04,-0.54,3266.85,-13.86,0.74,34736.42,0
2016,Nashik,Sorghum,81837.09,91200.52,-9363.43,-10.27,0.8973,18.57,13.97,2674.8,14.8,23.78,2586.75,0
2016,Nashik,Foxtail Millet,200597.17,242826.7,-42229.54,-17.39,0.8261,19.09,-0.58,3196.65,12.78,-5.08,37521.82,0
2016,Nashik,Kodo Millet,109498.98,135909.02,-26410.04,-19.43,0.8057,-3.3,12.71,1766.18,4.81,12.37,44446.02,0
2016,Nashik,Barnyard Millet,161657.48,142679.9,18977.58,13.3,1.133,-1.01,-3.64,2269.97,-16.22,-9.96,19910.92,1
2016,Nashik,Little Millet,233146.12,287830.76,-54684.64,-19.0,0.81,16.77,4.86,2636.14,-0.89,-6.45,24494.97,0
2016,Nashik,Proso Millet,266012.68,286092.59,-20079.91,-7.02,0.9298,11.24,-1.75,1721.13,9.6,0.32,16617.13,0
2016,Aurangabad,Pearl Millet,287915.53,226618.37,61297.16,27.05,1.2705,-3.24,2.51,3695.96,-0.85,21.43,5562.13,2
2016,Aurangabad,Finger Millet,198507.64,209787.31,-11279.67,-5.38,0.9462,5.52,-4.38,4327.33,-14.23,21.14,8698.09,0
2016,Aurangabad,Sorghum,75314.45,64226.3,11088.15,17.26,1.1726,-2.68,8.94,3666.11,5.55,-0.72,14794.63,2
2016,Aurangabad,Foxtail Millet,109387.07,84755.04,24632.03,29.06,1.2906,8.01,11.8,1960.77,-7.37,4.97,15432.92,2
2016,Aurangabad,Kodo Millet,215505.06,226303.53,-10798.48,-4.77,0.9523,-2.41,-4.49,2012.5,-9.79,-7.13,42344.68,0
2016,Aurangabad,Barnyard Millet,127088.35,120573.0,6515.35,5.4,1.054,5.69,8.22,1773.41,-0.96,-3.53,44389.14,1
2016,Aurangabad,Little Millet,142350.42,138490.96,3859.46,2.79,1.0279,-0.63,4.3,2178.73,-10.6,-7.84,37859.52,0
2016,Aurangabad,Proso Millet,216867.11,171943.88,44923.23,26.13,1.2613,1.63,5.83,4412.12,0.64,9.38,42199.06,2
2016,Solapur,Pearl Millet,254601.3,244243.11,10358.19,4.24,1.0424,6.99,12.34,2924.47,10.86,6.67,4868.8,0
2016,Solapur,Finger Millet,275694.3,305235.73,-29541.43,-9.68,0.9032,6.06,13.01,3901.35,3.71,11.71,6893.81,0
2016,Solapur,Sorghum,239297.19,200157.62,39139.57,19.55,1.1955,19.56,14.44,3925.38,-15.58,4.82,49425.72,2
